YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2015,1,25.057244945448986,29.197773693769527,20.75443439674928,8.443339297020245,0.0,43.17543236050112,2.2402144532871118,7.243816626967015,97.27727126980928,9.861349181009263,Sudan,2015-01-01,1
2015,2,27.765230850931427,31.088144402617544,23.11824999410939,7.969894408508154,0.0,61.389731642349005,1.5802237520860556,2.474197538222925,91.23062985633771,5.348061968072077,Sudan,2015-01-02,1
2015,3,29.32432072054327,34.564087649526016,21.87549499368146,12.688592655844555,0.0,87.41050404873631,0.9286295206195466,1.844671872791551,86.00488107064133,8.075810584342939,Sudan,2015-01-03,1
2015,4,28.15699845941337,34.50377137193873,21.44196014819796,13.061811223740772,0.0,71.58759530640297,6.677567928776109,8.258191051684317,93.81719403312582,9.274030113480714,Sudan,2015-01-04,1
2015,5,28.007475157598787,34.02854650364316,20.96759197150097,13.060954532142189,0.0,100.0,2.538230079207521,3.801759244097208,90.74295912250636,4.909616806024586,Sudan,2015-01-05,1
2015,6,29.39584131973219,36.96336792089231,24.880717645465403,12.082650275426907,0.0,61.47917624106768,0.6859755825797997,3.771375945844263,96.1208250949892,11.422377652237218,Sudan,2015-01-06,1
2015,7,32.206163080657895,39.91313749643291,26.13066785884535,13.78246963758756,0.0,20.16477793119672,2.079411966451693,7.785530324569446,91.79499027449452,6.969716934418864,Sudan,2015-01-07,1
2015,8,28.305126169400268,31.85129707573548,24.357796267929604,7.493500807805876,0.0,63.011966628215525,1.459101414226052,2.65018334421634,89.25349990254529,7.840507635696333,Sudan,2015-01-08,1
2015,9,30.566598730403104,36.5684290672055,23.907189751249675,12.661239315955823,0.0,74.97162576421745,6.888490194901855,1.5152935832691314,96.0332378672096,12.224515087207724,Sudan,2015-01-09,1
2015,10,29.30437594352568,33.693647855121306,24.564200869478675,9.12944698564263,0.0,25.60395552142045,2.8550198033264467,4.873868497842257,88.8686529319949,15.830700792437767,Sudan,2015-01-10,1
2015,11,32.36658822341532,37.75379310834722,26.6976756435296,11.056117464817625,1.240103131637803,49.7995928131983,3.3948727520884963,3.0444610224919115,91.14160902413803,14.335407443128002,Sudan,2015-01-11,1
2015,12,27.641324432595013,31.88633312424956,22.12535193840763,9.760981185841931,0.0,41.15481847523856,2.162684312542336,3.0798143151533943,92.11338397289632,10.584880771597428,Sudan,2015-01-12,1
2015,13,32.422402809660895,37.31309183875478,24.87451229688418,12.4385795418706,0.0,52.23148758887438,1.9066713500485244,7.6995368783418,96.59108053743611,12.28189300319984,Sudan,2015-01-13,1
