YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2015,1,24.907906825993905,32.68002587440209,18.39498019837068,14.285045676031409,5.829500495535332,56.741142481806456,2.312809016096871,5.330425853111511,96.0502715981467,11.0310133997429,Kenya,2015-01-01,1
2015,2,24.907906825993905,30.392748056815435,17.762504658807273,12.630243398008162,0.0,58.18088699041745,2.6307061972673127,6.987738677873877,91.58201437732036,12.635777159924228,Kenya,2015-01-02,1
2015,3,27.07086458836038,31.036250361050165,19.646373106147887,11.389877254902276,0.0,61.00915234549493,2.849283882238401,1.665544257582221,95.6237256839439,6.741485500246474,Kenya,2015-01-03,1
2015,4,26.64608667424037,31.70372153317186,22.819490619679986,8.884230913491876,5.242163108816908,71.76666853397016,4.092068071201616,5.256012484197187,89.22012375527459,11.537607643874464,Kenya,2015-01-04,1
2015,5,25.104850742986017,30.532332443033287,18.57996800004993,11.952364442983356,0.0,45.90090630611704,4.292182233481332,2.110319231438334,86.34924796291439,8.533484846997563,Kenya,2015-01-05,1
2015,6,22.282350066948485,28.773979674789512,18.21180912284048,10.562170551949034,32.4855833831685,43.44037306213973,3.2331869785940266,2.721604316411332,91.8201662533487,12.482217267268162,Kenya,2015-01-06,1
2015,7,24.699480607919355,29.76006335373235,20.413596629033893,9.346466724698455,2.007069287916883,59.22808827020222,4.544805459540916,7.028960520865489,98.7733293327589,11.234140446338715,Kenya,2015-01-07,1
2015,8,25.10022672897448,32.67624115430132,19.522868964996675,13.153372189304648,0.0,39.27198323343879,3.0737033053386087,6.711672594419454,93.74697706664834,9.744371918655292,Kenya,2015-01-08,1
2015,9,21.91396724655605,25.513541876630008,17.262322558022355,8.251219318607653,0.0,28.74130687124917,1.1398825201198166,4.853023349183574,97.80872768310512,12.180689493641935,Kenya,2015-01-09,1
2015,10,22.4452928980901,27.96994449289987,17.807714460190173,10.162230032709695,0.0,62.15786701543323,5.130755647299274,4.525064861277158,82.50395906501949,6.75637963576163,Kenya,2015-01-10,1
2015,11,22.96824513373119,27.299296824001637,17.78895463129114,9.510342192710493,2.805069653658114,29.237137753874425,1.4775452382719116,6.49936373322519,86.5579274181826,14.156120712957138,Kenya,2015-01-11,1
2015,12,26.424495636150624,31.449360296617087,19.98095322242828,11.468407074188807,0.0,81.19004058040989,3.3837868861323037,8.913072951653973,89.88533190847069,4.371236113049111,Kenya,2015-01-12,1
2015,13,24.19803172707113,28.110906834638328,17.494382097619038,10.61652473701929,0.0,58.9289849263818,3.745596528238341,10.045046174461037,88.22787991149505,9.702074917363806,Kenya,2015-01-13,1
2015,14,23.136079181064726,30.12234695573881,17.465456537926084,12.656890417812726,6.062981064635967,70.75833976651941,1.64413052857449,2.8747175400029232,86.52168272545076,4.32437129172806,Kenya,2015-01-14,1
2015,15,24.552795002546382,28.10819634344326,20.28673713805197,7.821459205391292,0.0,53.6792100030176,3.347757752872269,3.2090461297066715,92.10076603862066,11.84678362913309,Kenya,2015-01-15,1
2015,16,24.396762849358684,31.52204435408286,20.260833230471405,11.261211123611451,7.799793076179354,55.755109967532704,1.239615197824102,2.3981205872064435,84.16738259463942,9.087645064154827,Kenya,2015-01-16,1
2015,17,26.92001941890706,31.120491493213866,19.111371604106257,12.009119889107604,0.0,52.167516074231,2.3136091630445224,8.072248377947291,88.74195784062636,14.18338567479876,Kenya,2015-01-17,1
2015,18,25.178467059232016,31.97638173767836,21.172377938387097,10.804003799291262,4.294466478825652,64.907637243197,2.351656947731172,2.8708864731605708,96.44006129046178,9.934304949914576,Kenya,2015-01-18,1
2015,19,23.404387269130552,31.335368507973037,16.361599523325125,14.973768984647908,0.0,91.60656498829525,6.55590255091749,3.7422624677146032,89.6947668671249,11.439067014555686,Kenya,2015-01-19,1
2015,20,23.35515485021513,26.81033316336809,20.091450867368835,6.718882295999254,0.0,64.11589737199155,1.1139281656685558,2.2874812846740165,96.36853259923302,5.915196652410981,Kenya,2015-01-20,1
2015,21,24.060397772450244,27.39015508466561,20.998424929516528,6.391730155149087,13.154707625177815,60.71860030882759,1.4759974974988583,15.992187490718589,88.55827205268163,7.264533176253693,Kenya,2015-01-21,1
2015,22,27.28227634244769,31.61044651823456,19.60081466471298,12.00963185352158,0.0,45.279740797738256,5.184169811826958,3.72607146338767,92.87263906517,12.139894695984058,Kenya,2015-01-22,1
2015,23,25.64765728126281,31.7147592249547,18.14385718185328,13.57090204310142,0.0,45.26180955788201,2.752097149618991,6.736560010297491,93.79797471644508,10.433066912060768,Kenya,2015-01-23,1
2015,24,27.043276488612506,30.471314610264766,19.943321235204287,10.52799337506048,0.0,43.97575902535706,2.6038665105694814,14.951152505396864,89.32772423960522,13.213990408718676,Kenya,2015-01-24,1
2015,25,24.5264791743486,29.07567671639181,20.0327326948432,9.042944021548614,12.72213905421275,64.986367832401,2.8919020082842755,7.304285953383554,86.23642185825634,12.41532568579354,Kenya,2015-01-25,1
2015,26,24.410351245116235,27.649756455614003,21.300002281064145,6.349754174549858,0.0,64.69919999125767,1.866734188184028,3.4781214325221543,87.14827378674012,3.1203311750873493,Kenya,2015-01-26,1
2015,27,21.83887172068747,25.32150827011937,15.849245786469467,9.472262483649905,0.0,32.94813766269577,2.4270801094753764,3.5162678217684937,81.25102178714803,3.883981464140768,Kenya,2015-01-27,1
2015,28,26.1840973918137,33.00433333687146,18.421763790810072,14.58256954606139,0.0,46.45952108284669,5.0650491308713566,4.647770016671136,92.72493849503408,5.120897192405987,Kenya,2015-01-28,1
2015,29,26.114284479864292,32.900790188491634,19.26861547035201,13.632174718139623,0.882571131493786,58.84602363953444,4.028879225574106,2.8929482789894507,89.02689600959842,8.098743584091668,Kenya,2015-01-29,1
2015,30,27.89597788780333,31.11351785683081,21.44415246537824,9.669365391452573,0.0,66.56784748580243,3.771163729277295,6.825337994371743,90.74405560815094,12.90075939603839,Kenya,2015-01-30,1
2015,31,25.29772675979011,30.58817557794333,20.266420307860223,10.321755270083106,0.0,44.07050012497114,4.1365994533026536,4.473735922267518,91.67532313426976,11.025655746236888,Kenya,2015-01-31,1
2015,32,25.492689788822457,28.681108977299385,20.73080442643291,7.950304550866473,2.2912281470328826,46.14655448968765,8.756437049394473,3.762013856285522,92.6602200520514,11.981990426393072,Kenya,2015-02-01,2
2015,33,24.76258365354485,31.017149836964776,21.48086821272012,9.536281624244657,2.517198889727412,54.44524201274342,5.639226087943952,14.184881423854192,85.26776730481181,6.722067979358972,Kenya,2015-02-02,2
2015,34,27.29071025850827,33.671418906697184,23.015477429459036,10.655941477238152,0.0,44.56216396505942,6.334170420715067,2.3717718577752307,93.12206610383106,9.094655811288051,Kenya,2015-02-03,2
2015,35,25.85845549001064,29.73782203318868,22.33753597934939,7.400286053839288,0.448596467718338,72.03405159013083,1.9455333171027027,5.186308361821081,95.14066876763484,11.686181356912927,Kenya,2015-02-04,2
2015,36,23.79116165323768,29.709745656980225,17.65865264970434,12.051093007275885,0.0,61.1739280675193,2.8625573982382284,1.9279701085286636,86.89128072591987,10.378724158366024,Kenya,2015-02-05,2
2015,37,27.668724529755146,31.806720305028065,24.236960563552923,7.569759741475138,0.0,76.43438371758171,2.3380680898193624,6.96063719874698,90.67457128826734,7.869430960773754,Kenya,2015-02-06,2
2015,38,24.794001103113025,31.60573636288684,19.024672545002915,12.581063817883924,0.0,63.67419685936428,3.999584965697239,3.8666369760435138,93.17345428988013,5.324627198081007,Kenya,2015-02-07,2
2015,39,25.55534528014857,30.47628277816425,19.62414218914148,10.852140589022778,0.0,56.67036652259157,1.7323547929000265,7.4638667360106545,93.84719729658296,10.944240373412214,Kenya,2015-02-08,2
2015,40,27.370369099164225,31.91190636541381,22.225445161118635,9.68646120429517,0.0,62.24782869456229,7.835849742982404,6.830667177706854,71.83877607586832,12.660905447912818,Kenya,2015-02-09,2
2015,41,25.201681405314723,31.96331904066641,21.861495723189623,10.101823317476782,0.0,52.95302668722727,3.059224851644027,6.369513518218422,89.26991237549288,7.53574764926141,Kenya,2015-02-10,2
2015,42,25.837981049330534,31.35769397949357,21.161109832846293,10.196584146647275,6.095517312410754,75.42538399807079,4.234235158114189,9.341122466320376,91.77598676208088,10.48546770048409,Kenya,2015-02-11,2
2015,43,23.93183456886566,30.413681309224277,19.89869667669149,10.514984632532784,0.0,62.66575260516723,1.467542120163231,5.932819830755608,83.86069567168884,11.067188474696556,Kenya,2015-02-12,2
2015,44,25.93934236946081,32.240543284235336,22.22599851743258,10.014544766802755,0.0,72.86114956244,4.494328582625827,6.228758583205387,78.44840329491097,13.639899960428554,Kenya,2015-02-13,2
